value,time
-19.62,1911
-19.51,1912
-20.34,1913
-20.81,1914
-19.96,1915
-21.06,1916
-22.8,1917
-22.8,1918
-22.09,1919
-22.53,1920
-23.48,1921
-23.85,1922
-21.66,1923
-22.4,1924
-22.38,1925
-21.09,1926
-20.07,1927
-19.98,1928
-19.79,1929
-20.1,1930
-20.84,1931
-21.43,1932
-21.52,1933
-23.58,1934
-22.3,1935
-22.39,1936
-23.15,1937
-23.35,1938
-24.28,1939
-24.52,1940
-24.2,1941
-24.14,1942
-23.2,1943
-23.59,1944
-23.12,1945
-23.71,1946
-23.99,1947
-24.29,1948
-25.04,1949
-24.51,1950
-24.99,1951
-24.41,1952
-23.35,1953
-24.06,1954
-24.82,1955
-26.75,1956
-27.68,1957
-26.52,1958
-25.9,1959
-25.02,1960
-24.82,1961
-25.44,1962
-24.94,1963
-24.79,1964
-25.76,1965
-26.71,1966
-27.12,1967
-26.54,1968
-25.57,1969
-25.61,1970
-26.63,1971
-27.11,1972
-26.71,1973
-26.79,1974
-28.36,1975
-29.19,1976
-29.48,1977
-29.43,1978
-29.8,1979
-32.32,1980
-31.4,1981
-33.99,1982
-32.88,1983
-35.27,1984
-36.32,1985
-35.32,1986
-35.77,1987
-36.76,1988
-37.53,1989
-39.66,1990
-38.75,1991
-39.11,1992
-40.24,1993
-41.61,1994
-41.0,1995
-40.12,1996
-39.33,1997
-38.32,1998
-37.59,1999
-36.87,2000
-36.06,2001
-36.49,2002
-38.1,2003
-39.14,2004
-39.16,2005
-38.94,2006
-40.96,2007
-41.52,2008
-42.89,2009
-41.41,2010
-41.51,2011
-41.78,2012
-42.29,2013
-42.68,2014
-41.52,2015
-42.53,2016
-41.37,2017
-39.21,2018
-39.4,2019
-39.71,2020
-40.87,2021
-40.71,2022
-41.21,2023
-40.15,2024
-39.84,2025
-38.94,2026
-39.18,2027
-41.01,2028
-39.94,2029
-39.93,2030
-40.03,2031
-39.38,2032
-39.5,2033
-39.75,2034
-39.28,2035
-38.82,2036
-40.66,2037
-40.41,2038
-41.5,2039
-41.31,2040
-40.91,2041
-42.4,2042
-43.3,2043
-41.43,2044
-41.36,2045
-40.31,2046
-41.17,2047
-40.94,2048
-41.02,2049
-42.19,2050
-42.23,2051
-42.1,2052
-42.35,2053
-43.13,2054
-43.99,2055
-44.1,2056
-45.56,2057
-45.3,2058
-45.49,2059
-44.89,2060
-43.97,2061
-43.23,2062
-43.95,2063
-44.06,2064
-43.4,2065
-43.56,2066
-44.79,2067
-46.36,2068
-44.51,2069
-45.86,2070
-46.67,2071
-46.56,2072
-46.58,2073
-46.54,2074
-47.54,2075
-47.19,2076
-48.1,2077
-49.28,2078
-48.62,2079
-48.09,2080
-47.21,2081
-46.22,2082
-45.38,2083
-45.31,2084
-45.56,2085
-45.88,2086
-43.86,2087
-45.57,2088
-45.63,2089
-44.95,2090
-45.82,2091
-45.81,2092
-46.7,2093
-46.59,2094
-48.9,2095
-51.21,2096
-52.19,2097
-52.22,2098
-53.12,2099
-54.32,2100
-55.36,2101
-56.8,2102
-56.75,2103
-57.63,2104
-56.86,2105
-58.36,2106
-57.96,2107
-57.81,2108
-58.77,2109
-57.71,2110
-57.12,2111
-58.17,2112
-57.68,2113
-58.41,2114
-58.13,2115
-59.71,2116
-59.14,2117
-59.5,2118
-58.52,2119
-57.82,2120
-60.96,2121
-61.05,2122
-62.57,2123
-63.5,2124
-64.27,2125
-64.11,2126
-65.88,2127
-66.58,2128
-69.46,2129
-71.07,2130
-69.75,2131
-70.21,2132
-69.56,2133
-69.24,2134
-66.92,2135
-67.79,2136
-67.81,2137
-68.75,2138
-67.33,2139
-68.0,2140
-67.23,2141
-67.34,2142
-67.24,2143
-66.95,2144
-67.03,2145
-68.32,2146
-68.17,2147
-69.35,2148
-68.77,2149
-69.02,2150
-69.41,2151
-69.19,2152
-69.89,2153
-69.47,2154
-68.76,2155
-68.06,2156
-67.24,2157
-66.28,2158
-66.81,2159
-67.37,2160
-67.26,2161
-67.82,2162
-67.12,2163
-66.54,2164
-67.64,2165
-67.12,2166
-66.72,2167
-66.89,2168
-68.17,2169
-67.16,2170
-144.08,2171
-68.45,2172
-69.5,2173
-69.32,2174
-69.97,2175
-71.44,2176
-70.47,2177
-69.29,2178
-68.74,2179
-68.05,2180
-66.06,2181
-64.27,2182
-64.07,2183
-63.52,2184
-63.13,2185
-63.21,2186
-62.39,2187
-61.22,2188
-61.41,2189
-61.12,2190
-62.72,2191
-62.85,2192
-62.7,2193
-62.47,2194
-61.34,2195
-61.7,2196
-60.81,2197
-61.74,2198
-61.28,2199
-62.15,2200
-64.1,2201
-61.55,2202
-61.75,2203
-62.38,2204
-62.7,2205
-63.41,2206
-64.23,2207
-65.23,2208
-66.55,2209
-65.72,2210
-64.84,2211
-65.84,2212
-66.84,2213
-66.55,2214
-67.78,2215
-65.99,2216
-65.75,2217
-65.84,2218
-66.98,2219
-65.76,2220
-65.39,2221
-66.05,2222
-65.31,2223
-67.37,2224
-66.82,2225
-66.94,2226
-67.96,2227
-68.12,2228
-67.74,2229
-68.03,2230
-68.08,2231
-69.28,2232
-68.86,2233
-67.69,2234
-68.48,2235
-67.01,2236
-68.51,2237
-69.6,2238
-68.51,2239
-68.24,2240
-69.15,2241
-70.18,2242
-70.31,2243
-71.29,2244
-71.42,2245
-73.03,2246
-72.61,2247
-73.52,2248
-72.46,2249
-72.25,2250
-72.74,2251
-73.2,2252
-73.25,2253
-71.65,2254
-73.09,2255
-74.16,2256
-74.05,2257
-76.26,2258
-76.12,2259
-75.12,2260
-75.22,2261
-76.04,2262
-76.26,2263
-75.15,2264
-74.2,2265
-73.74,2266
-73.42,2267
-73.2,2268
-73.21,2269
-72.53,2270
-72.05,2271
-71.01,2272
-70.29,2273
-67.54,2274
-68.4,2275
-68.16,2276
-71.51,2277
-72.83,2278
-73.35,2279
-72.07,2280
-71.98,2281
-72.28,2282
-72.51,2283
-71.49,2284
-74.13,2285
-74.65,2286
-75.17,2287
-73.9,2288
-73.38,2289
-72.29,2290
-72.27,2291
-71.67,2292
-72.94,2293
-72.22,2294
-70.41,2295
-70.59,2296
-70.3,2297
-70.97,2298
-70.97,2299
-70.95,2300
-71.73,2301
-72.11,2302
-71.5,2303
-71.41,2304
-70.89,2305
-70.94,2306
-71.63,2307
-69.67,2308
-70.33,2309
-69.74,2310
-69.51,2311
-69.82,2312
-69.1,2313
-68.93,2314
-68.18,2315
-67.63,2316
-65.69,2317
-63.02,2318
-62.89,2319
-63.55,2320
-64.99,2321
-64.13,2322
-62.95,2323
-63.81,2324
-62.35,2325
-60.04,2326
-59.54,2327
-60.56,2328
-59.29,2329
-57.14,2330
-57.02,2331
-57.53,2332
-57.6,2333
-60.56,2334
-60.61,2335
-59.31,2336
-59.48,2337
-59.53,2338
-61.05,2339
-62.66,2340
-63.55,2341
-63.53,2342
-66.68,2343
-68.35,2344
-69.76,2345
-69.73,2346
-67.89,2347
-66.89,2348
-68.22,2349
-69.06,2350
-70.06,2351
-69.43,2352
-71.0,2353
-71.63,2354
-72.21,2355
-71.07,2356
-71.15,2357
-71.59,2358
-71.25,2359
-72.33,2360
-72.79,2361
-73.48,2362
-71.88,2363
-72.12,2364
-72.52,2365
-73.66,2366
-73.51,2367
-72.77,2368
-73.6,2369
-73.32,2370
-74.32,2371
-74.2,2372
-73.08,2373
-74.52,2374
-74.6,2375
-74.86,2376
-74.19,2377
-74.24,2378
-72.05,2379
-72.85,2380
-72.91,2381
-73.2,2382
-72.7,2383
-73.11,2384
-73.29,2385
-73.32,2386
-75.74,2387
-75.01,2388
-75.21,2389
-74.41,2390
-75.35,2391
-75.45,2392
-77.18,2393
-77.13,2394
-75.79,2395
-76.23,2396
-74.17,2397
-73.79,2398
-72.76,2399
-70.34,2400
-72.19,2401
-72.27,2402
-71.3,2403
-69.68,2404
-71.26,2405
-71.06,2406
-71.82,2407
-71.11,2408
-70.67,2409
-70.82,2410
-70.34,2411
-71.21,2412
-70.94,2413
-71.2,2414
-72.58,2415
-73.2,2416
-72.85,2417
-71.47,2418
-73.22,2419
-73.92,2420
-74.05,2421
-72.72,2422
-72.89,2423
-72.79,2424
-72.28,2425
-72.44,2426
-72.38,2427
-71.69,2428
-72.05,2429
-74.89,2430
-72.51,2431
-72.53,2432
-72.66,2433
-73.33,2434
-74.5,2435
-74.95,2436
-74.65,2437
-74.01,2438
-71.97,2439
-72.61,2440
-73.89,2441
-74.8,2442
-75.88,2443
-75.98,2444
-75.62,2445
-77.42,2446
-75.82,2447
-77.05,2448
-77.17,2449
-76.22,2450
-76.9,2451
-77.76,2452
-77.88,2453
-78.15,2454
-78.6,2455
-79.02,2456
-79.43,2457
-79.76,2458
-82.41,2459
-82.05,2460
-82.32,2461
-82.48,2462
-83.84,2463
-84.48,2464
-84.09,2465
-85.25,2466
-84.69,2467
-84.46,2468
-84.1,2469
-83.58,2470
-83.36,2471
-82.02,2472
-81.91,2473
-81.58,2474
-82.27,2475
-83.46,2476
-82.75,2477
-81.8,2478
-81.22,2479
-81.43,2480
-82.18,2481
-81.59,2482
-82.13,2483
-78.64,2484
-79.53,2485
-78.36,2486
-80.29,2487
-77.98,2488
-75.94,2489
-76.12,2490
-78.72,2491
-78.36,2492
-78.01,2493
-78.33,2494
-78.59,2495
-79.21,2496
-78.35,2497
-77.96,2498
-78.06,2499
-77.4,2500
-76.71,2501
-77.1,2502
-77.31,2503
-75.77,2504
-76.11,2505
-77.23,2506
-77.61,2507
-75.24,2508
-74.06,2509
-75.94,2510
-76.23,2511
-75.67,2512
-74.03,2513
-75.72,2514
-77.17,2515
-76.73,2516
-74.51,2517
-75.52,2518
-76.3,2519
-76.27,2520
-76.54,2521
-76.31,2522
-75.12,2523
-74.72,2524
-76.26,2525
-75.66,2526
-75.59,2527
-74.13,2528
-72.13,2529
-73.88,2530
-73.71,2531
-74.4,2532
-74.79,2533
-73.67,2534
-74.67,2535
-73.61,2536
-74.01,2537
-74.03,2538
-75.09,2539
-74.88,2540
-74.97,2541
-75.66,2542
-75.43,2543
-75.88,2544
-75.3,2545
-74.8,2546
-56.35,2547
-74.8,2548
-75.51,2549
-75.11,2550
-74.23,2551
-72.54,2552
-72.65,2553
-71.85,2554
-72.35,2555
-73.17,2556
-73.28,2557
-72.79,2558
-73.02,2559
-73.54,2560
-71.92,2561
-71.24,2562
-71.95,2563
-71.87,2564
-70.57,2565
-71.27,2566
-71.93,2567
-70.76,2568
-70.76,2569
-70.16,2570
-72.23,2571
-71.78,2572
-72.31,2573
-70.37,2574
-70.23,2575
-71.27,2576
-68.92,2577
-67.96,2578
-66.64,2579
-66.73,2580
-65.47,2581
-65.16,2582
-65.49,2583
-64.97,2584
-64.51,2585
-64.4,2586
-63.12,2587
-62.18,2588
-62.76,2589
-63.07,2590
-62.96,2591
-63.79,2592
-62.4,2593
-60.69,2594
-61.7,2595
-61.74,2596
-62.3,2597
-62.82,2598
-60.95,2599
-59.65,2600
-59.64,2601
-60.12,2602
-58.48,2603
-58.31,2604
-57.83,2605
-56.1,2606
-55.55,2607
-56.79,2608
-56.53,2609
-56.31,2610
-57.07,2611
-57.35,2612
-57.31,2613
-56.92,2614
-56.62,2615
-57.68,2616
-58.28,2617
-57.67,2618
-57.51,2619
-56.79,2620
-57.17,2621
-56.74,2622
-56.09,2623
-56.45,2624
-55.52,2625
-56.15,2626
-55.29,2627
-54.16,2628
-54.13,2629
-51.59,2630
-52.48,2631
-52.84,2632
-52.19,2633
-55.01,2634
-55.55,2635
-55.82,2636
-55.8,2637
-55.05,2638
-55.42,2639
-55.11,2640
-55.02,2641
-53.09,2642
-52.46,2643
-52.08,2644
-50.58,2645
-49.98,2646
-50.63,2647
-51.67,2648
-52.44,2649
-51.62,2650
-53.1,2651
-52.51,2652
-54.56,2653
-55.26,2654
-55.71,2655
-54.35,2656
-54.39,2657
-53.11,2658
-52.85,2659
-53.27,2660
-52.06,2661
-52.41,2662
-52.88,2663
-53.46,2664
-53.88,2665
-52.29,2666
-51.3,2667
-52.33,2668
-52.55,2669
-53.7,2670
-53.78,2671
-54.7,2672
-57.14,2673
-56.69,2674
-56.77,2675
-56.45,2676
-56.66,2677
-58.53,2678
-58.6,2679
-58.37,2680
-57.71,2681
-57.73,2682
-58.85,2683
-59.59,2684
-60.48,2685
-62.34,2686
-62.01,2687
-60.51,2688
-60.86,2689
-61.69,2690
-60.55,2691
-62.12,2692
-61.44,2693
-60.46,2694
-60.63,2695
-61.41,2696
-61.15,2697
-60.45,2698
-59.32,2699
-58.4,2700
-59.67,2701
-61.49,2702
-62.24,2703
-60.66,2704
-61.85,2705
-63.73,2706
-64.12,2707
-65.43,2708
-63.79,2709
-64.07,2710
-62.84,2711
-62.16,2712
-63.13,2713
-63.26,2714
-64.57,2715
-65.21,2716
-64.92,2717
-62.77,2718
-60.94,2719
-61.49,2720
-60.99,2721
-61.09,2722
-62.15,2723
-63.15,2724
-63.34,2725
-63.42,2726
-62.84,2727
-62.07,2728
-62.28,2729
-62.13,2730
-61.12,2731
-60.34,2732
-59.74,2733
-58.9,2734
-57.06,2735
-57.14,2736
-58.2,2737
-60.62,2738
-59.27,2739
-57.73,2740
-58.08,2741
-58.22,2742
-58.01,2743
-56.98,2744
-58.01,2745
-57.86,2746
-57.38,2747
-57.33,2748
-57.29,2749
-56.37,2750
-57.62,2751
-56.69,2752
-55.63,2753
-54.99,2754
-55.13,2755
-55.25,2756
-54.16,2757
-54.43,2758
-52.14,2759
-52.3,2760
-54.01,2761
-54.42,2762
-54.69,2763
-54.92,2764
-55.06,2765
-55.2,2766
-53.97,2767
-54.44,2768
-55.02,2769
-54.74,2770
-56.7,2771
-55.9,2772
-55.4,2773
-56.2,2774
-57.97,2775
-58.8,2776
-59.62,2777
-60.04,2778
-60.57,2779
-60.03,2780
-57.71,2781
-58.13,2782
-57.7,2783
-57.45,2784
-57.97,2785
-59.12,2786
-58.05,2787
-57.88,2788
-58.37,2789
-58.51,2790
-57.22,2791
-57.67,2792
-56.2,2793
-56.11,2794
-55.91,2795
-55.39,2796
-53.16,2797
-52.95,2798
-52.21,2799
-52.04,2800
-51.48,2801
-50.65,2802
-51.27,2803
-52.01,2804
-52.21,2805
-52.88,2806
-54.8,2807
-53.75,2808
-53.37,2809
-53.44,2810
-53.51,2811
-52.67,2812
-55.03,2813
-52.69,2814
-51.09,2815
-50.44,2816
-49.74,2817
-50.31,2818
-48.26,2819
-48.06,2820
-47.85,2821
-46.78,2822
-46.06,2823
-45.97,2824
-45.58,2825
-45.64,2826
-46.31,2827
-46.43,2828
-45.51,2829
-45.35,2830
-47.09,2831
-47.75,2832
-50.09,2833
-49.4,2834
-49.0,2835
-49.75,2836
-48.79,2837
-49.48,2838
-48.66,2839
-49.53,2840
-48.68,2841
-47.78,2842
-48.03,2843
-48.23,2844
-47.9,2845
-45.43,2846
-45.78,2847
-45.49,2848
-45.59,2849
-45.76,2850
-46.18,2851
-46.0,2852
-45.64,2853
-44.55,2854
-45.05,2855
-43.94,2856
-44.26,2857
-45.43,2858
-46.65,2859
-46.87,2860
-47.39,2861
-46.03,2862
-45.39,2863
-46.56,2864
-45.69,2865
-44.54,2866
-45.83,2867
-47.7,2868
-48.46,2869
-49.08,2870
-49.54,2871
-49.37,2872
-49.52,2873
-48.89,2874
-47.16,2875
-46.87,2876
-46.25,2877
-46.53,2878
-47.44,2879
-48.36,2880
-47.83,2881
-46.98,2882
-47.78,2883
-47.41,2884
-49.09,2885
-48.51,2886
-49.38,2887
-49.3,2888
-51.25,2889
-51.35,2890
-51.13,2891
-50.67,2892
-50.31,2893
-50.29,2894
-49.37,2895
-46.2,2896
-45.33,2897
-45.38,2898
-45.31,2899
-44.33,2900
-46.16,2901
-44.95,2902
-44.33,2903
-43.37,2904
-43.05,2905
-42.13,2906
-42.61,2907
-41.69,2908
-41.71,2909
-40.76,2910
-41.76,2911
-41.69,2912
-43.31,2913
-44.11,2914
-43.26,2915
-42.89,2916
-42.29,2917
-42.09,2918
-41.47,2919
-39.69,2920
-38.98,2921
-38.36,2922
-38.41,2923
-37.8,2924
-38.95,2925
-38.18,2926
-38.17,2927
-37.7,2928
-37.36,2929
-37.68,2930
-37.54,2931
-37.44,2932
-36.63,2933
-35.39,2934
-36.65,2935
-35.44,2936
-35.88,2937
-35.91,2938
-36.1,2939
-36.67,2940
-39.41,2941
-39.22,2942
-39.63,2943
-40.02,2944
-38.56,2945
-37.77,2946
-37.54,2947
-37.31,2948
-37.63,2949
-39.13,2950
-38.11,2951
-37.5,2952
-36.76,2953
-36.61,2954
-37.75,2955
-36.78,2956
-36.97,2957
-38.28,2958
-38.86,2959
-41.24,2960
-40.44,2961
-37.95,2962
-38.17,2963
-40.55,2964
-40.66,2965
-40.46,2966
-40.72,2967
-40.47,2968
-39.56,2969
-38.84,2970
-38.11,2971
-38.07,2972
-37.78,2973
-38.64,2974
-37.75,2975
-38.12,2976
-38.5,2977
-39.41,2978
-38.77,2979
-38.44,2980
-38.7,2981
-37.24,2982
-37.95,2983
-37.12,2984
-37.68,2985
-37.92,2986
-36.84,2987
-37.47,2988
-39.17,2989
-39.73,2990
-39.79,2991
-40.48,2992
-39.19,2993
-40.9,2994
-41.23,2995
-40.87,2996
-41.92,2997
-41.68,2998
-42.07,2999
-41.34,3000
-40.32,3001
-39.7,3002
-39.38,3003
-39.62,3004
-40.95,3005
-40.2,3006
-41.88,3007
-41.77,3008
-40.77,3009
-41.39,3010
-41.86,3011
-40.87,3012
-40.68,3013
-40.1,3014
-38.44,3015
-38.84,3016
-38.61,3017
-38.4,3018
-38.34,3019
-38.2,3020
-37.39,3021
-37.27,3022
-37.43,3023
-38.31,3024
-39.28,3025
-38.65,3026
-37.13,3027
-35.24,3028
-33.83,3029
-34.18,3030
-34.75,3031
-35.96,3032
-35.93,3033
-35.36,3034
-36.62,3035
-36.76,3036
-36.21,3037
-37.04,3038
-37.7,3039
-39.12,3040
-40.67,3041
-39.37,3042
-37.93,3043
-37.29,3044
-38.55,3045
-39.97,3046
-39.86,3047
-40.6,3048
-42.07,3049
-40.36,3050
-39.63,3051
-41.45,3052
-39.4,3053
-38.53,3054
-38.82,3055
-39.94,3056
-41.01,3057
-41.15,3058
-41.68,3059
-40.28,3060
-39.83,3061
-39.51,3062
-39.06,3063
-38.36,3064
-37.24,3065
-36.79,3066
-36.11,3067
-36.98,3068
-38.01,3069
-37.07,3070
-34.31,3071
-33.06,3072
-31.39,3073
-29.81,3074
-29.33,3075
-31.91,3076
-33.88,3077
-32.92,3078
-33.92,3079
-33.52,3080
-32.65,3081
-31.46,3082
-30.19,3083
-29.82,3084
-30.05,3085
-30.83,3086
-33.59,3087
-32.83,3088
-34.01,3089
-35.18,3090
-33.82,3091
-34.45,3092
-32.42,3093
-31.28,3094
-31.5,3095
-31.44,3096
-32.3,3097
-31.19,3098
-32.22,3099
-31.52,3100
-31.28,3101
-31.01,3102
-30.74,3103
-31.42,3104
-32.48,3105
-32.46,3106
-32.55,3107
-33.98,3108
-33.23,3109
-33.73,3110
-34.85,3111
-33.5,3112
-32.85,3113
-32.39,3114
-32.46,3115
-32.98,3116
-31.02,3117
-30.66,3118
-32.09,3119
-31.88,3120
-32.07,3121
-32.68,3122
-33.31,3123
-32.95,3124
-34.49,3125
-33.15,3126
-31.29,3127
-29.62,3128
-30.39,3129
-32.61,3130
-32.16,3131
-32.41,3132
-30.19,3133
-32.43,3134
-31.05,3135
-31.93,3136
-31.4,3137
-30.41,3138
-29.85,3139
-29.79,3140
-28.79,3141
-28.45,3142
-29.36,3143
-28.49,3144
-28.44,3145
-27.0,3146
-28.38,3147
-27.95,3148
-26.28,3149
-28.04,3150
-26.94,3151
-27.24,3152
-25.74,3153
-26.86,3154
-27.65,3155
-28.12,3156
-28.15,3157
-27.41,3158
-26.47,3159
-29.04,3160
-28.77,3161
-29.14,3162
-29.76,3163
-30.43,3164
-30.48,3165
-31.19,3166
-29.83,3167
-29.54,3168
-29.88,3169
-30.81,3170
-31.32,3171
-31.19,3172
-29.97,3173
-29.75,3174
-28.45,3175
-29.68,3176
-30.46,3177
-30.78,3178
-30.27,3179
-30.66,3180
-31.09,3181
-30.72,3182
-30.38,3183
-28.06,3184
-27.19,3185
-27.28,3186
-27.13,3187
-26.01,3188
-26.29,3189
-25.05,3190
-24.72,3191
-24.85,3192
-25.15,3193
-25.93,3194
-25.9,3195
-26.79,3196
-27.48,3197
-26.17,3198
-24.86,3199
-24.11,3200
-24.35,3201
-24.27,3202
-23.13,3203
-23.78,3204
-23.14,3205
-22.4,3206
-23.43,3207
-24.27,3208
-23.11,3209
-22.26,3210
-21.96,3211
-21.55,3212
-22.71,3213
-20.37,3214
-21.19,3215
-21.84,3216
-22.47,3217
-22.32,3218
-22.67,3219
-23.97,3220
-26.33,3221
-25.51,3222
-24.73,3223
-25.86,3224
-25.43,3225
-26.56,3226
-27.6,3227
-27.27,3228
-27.23,3229
-26.19,3230
-24.93,3231
-26.54,3232
-27.22,3233
-26.9,3234
-26.29,3235
-26.96,3236
-25.69,3237
-25.11,3238
-25.19,3239
-24.8,3240
-23.99,3241
-23.19,3242
-22.47,3243
-23.41,3244
-23.93,3245
-23.31,3246
-24.27,3247
-23.79,3248
-23.04,3249
-23.7,3250
-24.91,3251
-24.1,3252
-25.23,3253
-24.41,3254
-23.98,3255
-23.89,3256
-23.92,3257
-24.18,3258
-23.81,3259
-25.61,3260
-25.77,3261
-24.08,3262
-24.15,3263
-22.27,3264
-23.75,3265
-25.1,3266
-24.08,3267
-23.28,3268
-23.13,3269
-23.42,3270
-24.41,3271
-23.73,3272
-23.64,3273
-24.78,3274
-23.67,3275
-24.54,3276
-24.98,3277
-26.65,3278
-26.84,3279
-24.55,3280
-23.36,3281
-21.35,3282
-22.35,3283
-22.63,3284
-21.46,3285
-22.79,3286
-22.27,3287
-23.6,3288
-23.39,3289
-24.16,3290
-24.93,3291
-25.01,3292
-24.45,3293
-23.89,3294
-25.57,3295
-27.21,3296
-27.88,3297
-26.44,3298
-26.82,3299
-27.0,3300
-27.15,3301
-26.66,3302
-28.44,3303
-28.72,3304
-30.18,3305
-29.46,3306
-30.82,3307
-30.25,3308
-29.53,3309
-28.76,3310
-30.45,3311
-29.62,3312
-31.27,3313
-30.11,3314
-31.85,3315
-31.31,3316
-31.73,3317
-33.65,3318
-31.84,3319
-33.43,3320
-33.21,3321
-34.96,3322
-33.74,3323
-35.75,3324
-35.68,3325
-36.46,3326
-37.87,3327
-39.43,3328
-39.76,3329
-40.85,3330
-41.51,3331
-40.8,3332
-40.62,3333
-39.51,3334
-39.95,3335
-41.22,3336
-39.56,3337
-40.71,3338
-39.15,3339
-40.18,3340
-39.87,3341
-38.26,3342
-38.23,3343
-40.04,3344
-41.35,3345
-42.23,3346
-42.47,3347
-42.29,3348
-41.39,3349
-41.29,3350
-41.48,3351
-40.41,3352
-39.63,3353
-40.55,3354
-40.38,3355
-40.45,3356
-38.91,3357
-38.9,3358
-39.39,3359
-39.75,3360
-39.44,3361
-39.03,3362
-39.34,3363
-38.51,3364
-38.39,3365
-37.47,3366
-35.86,3367
-37.92,3368
-38.92,3369
-41.44,3370
-43.52,3371
-43.08,3372
-42.73,3373
-44.81,3374
-44.91,3375
-44.17,3376
-42.1,3377
-42.6,3378
-42.69,3379
-42.46,3380
-43.62,3381
-43.75,3382
-44.56,3383
-45.25,3384
-45.75,3385
-44.42,3386
-43.84,3387
-44.25,3388
-44.7,3389
-43.23,3390
-43.34,3391
-43.52,3392
-42.2,3393
-42.86,3394
-42.48,3395
-42.42,3396
-42.02,3397
-43.24,3398
-44.17,3399
-43.96,3400
-43.42,3401
-42.02,3402
-40.73,3403
-42.13,3404
-40.71,3405
-39.66,3406
-41.18,3407
-39.6,3408
-38.66,3409
-38.66,3410
-37.45,3411
-36.56,3412
-35.92,3413
-35.69,3414
-36.3,3415
-35.86,3416
-34.85,3417
-35.35,3418
-35.01,3419
-35.82,3420
-34.91,3421
-36.51,3422
-35.22,3423
-34.36,3424
-33.93,3425
-33.63,3426
-33.94,3427
-33.8,3428
-33.75,3429
-34.67,3430
-34.73,3431
-34.7,3432
-34.56,3433
-36.63,3434
-38.93,3435
-38.06,3436
-38.1,3437
-37.71,3438
-38.08,3439
-38.89,3440
-39.05,3441
-37.68,3442
-37.85,3443
-38.01,3444
-37.83,3445
-36.72,3446
-38.11,3447
-37.65,3448
-37.71,3449
-38.97,3450
-39.91,3451
-37.76,3452
-37.59,3453
-37.72,3454
-37.69,3455
-37.14,3456
-36.47,3457
-35.88,3458
-35.92,3459
-36.73,3460
-36.86,3461
-36.87,3462
-37.49,3463
-37.86,3464
-36.66,3465
-34.11,3466
-35.3,3467
-35.16,3468
-35.6,3469
-37.16,3470
-39.0,3471
-37.64,3472
-38.63,3473
-39.98,3474
-41.53,3475
-41.33,3476
-42.41,3477
-43.35,3478
-42.75,3479
-41.13,3480
-40.39,3481
-40.98,3482
-40.75,3483
-39.59,3484
-39.46,3485
-40.36,3486
-40.62,3487
-40.47,3488
-38.96,3489
-38.87,3490
-38.14,3491
-38.91,3492
-38.23,3493
-38.64,3494
-39.58,3495
-39.5,3496
-40.02,3497
-40.5,3498
-40.53,3499
-41.55,3500
-43.98,3501
-44.08,3502
-44.95,3503
-46.02,3504
-47.21,3505
-47.93,3506
-46.8,3507
-46.96,3508
-46.76,3509
-48.11,3510
-49.55,3511
-50.08,3512
-48.5,3513
-48.28,3514
-47.44,3515
-47.92,3516
-47.51,3517
-47.05,3518
-49.02,3519
-49.33,3520
-48.41,3521
-47.71,3522
-48.29,3523
-46.13,3524
-44.22,3525
-44.12,3526
-43.6,3527
-46.28,3528
-44.69,3529
-43.34,3530
-41.72,3531
-42.1,3532
-41.0,3533
-41.85,3534
-41.28,3535
-41.78,3536
-43.46,3537
-43.55,3538
-43.29,3539
-43.53,3540
-43.65,3541
-43.71,3542
-43.84,3543
-42.95,3544
-43.61,3545
-44.21,3546
-43.32,3547
-44.42,3548
-43.86,3549
-43.21,3550
-43.14,3551
-44.37,3552
-44.7,3553
-45.01,3554
-45.09,3555
-44.2,3556
-42.66,3557
-42.04,3558
-41.62,3559
-40.03,3560
-39.87,3561
-39.61,3562
-40.06,3563
-38.14,3564
-39.78,3565
-40.05,3566
-42.74,3567
-42.5,3568
-42.89,3569
-42.11,3570
-42.67,3571
-41.48,3572
-40.04,3573
-39.2,3574
-40.44,3575
-41.03,3576
-39.04,3577
-39.21,3578
-40.24,3579
-40.64,3580
-41.65,3581
-42.5,3582
-42.42,3583
-42.65,3584
-42.73,3585
-42.57,3586
-42.1,3587
-41.71,3588
-42.82,3589
-42.35,3590
-43.84,3591
-43.52,3592
-43.69,3593
-43.66,3594
-42.7,3595
-43.42,3596
-41.89,3597
-40.98,3598
-42.01,3599
-41.57,3600
-42.22,3601
-42.13,3602
-42.65,3603
-43.35,3604
-43.9,3605
-43.76,3606
-45.71,3607
-46.65,3608
-46.78,3609
-45.71,3610
-46.06,3611
-45.05,3612
-44.66,3613
-45.61,3614
-46.17,3615
-45.93,3616
-45.66,3617
-45.79,3618
-45.01,3619
-43.63,3620
-43.96,3621
-45.2,3622
-45.01,3623
-45.19,3624
-44.58,3625
-44.54,3626
-43.97,3627
-43.5,3628
-44.07,3629
-43.74,3630
-44.78,3631
-44.57,3632
-46.2,3633
-47.03,3634
-46.79,3635
-46.07,3636
-45.49,3637
-45.9,3638
-45.73,3639
-44.29,3640
-42.69,3641
-43.36,3642
-43.29,3643
-43.34,3644
-42.8,3645
-39.94,3646
-38.74,3647
-37.75,3648
-39.74,3649
-38.79,3650
-38.87,3651
-37.3,3652
-36.34,3653
-36.93,3654
-36.27,3655
-38.51,3656
-39.63,3657
-37.71,3658
-38.38,3659
